start_hhmmss,end_hhmmss,text
00:55:02,00:55:03,"and say, ""Do you not let this bad in?"""
00:55:03,00:55:05,(laughing)
00:55:05,00:55:08,(upbeat music)
00:55:08,00:55:12,"- Okay, that's it."
00:55:12,00:55:13,That is all of our facts.
00:55:13,00:55:14,Thank you so much for listening.
00:55:14,00:55:16,If you'd like to get in contact with any of us
00:55:16,00:55:17,about the things that we've said over the course
00:55:17,00:55:20,"of this podcast, we can all be found online."
00:55:20,00:55:22,"I'm on Shriberland on Instagram, James."
00:55:22,00:55:24,"- No, sister's James Hackett on Instagram."
00:55:24,00:55:25,- Andy.
00:55:25,00:55:26,- At Andrew Hunterham.
00:55:26,00:55:28,- And you can get to us as a group.
00:55:28,00:55:29,"Anna, how?"
00:55:29,00:55:31,- You can email pukus@QI.com
00:55:31,00:55:34,"or an app, no such thing as a fish on Instagram."
00:55:34,00:55:34,"- Yep, that's right."
00:55:34,00:55:38,"So yeah, if you want to take part in one of our other shows,"
00:55:38,00:55:41,"for example, Little Fish podcast@QI.com,"
00:55:41,00:55:44,"as Anna says, is the place to send your best facts"
00:55:44,00:55:47,that you found out or perhaps you have feedback
00:55:47,00:55:49,"about things that we've said, experiences related"
00:55:49,00:55:51,"to the podcast, do write into us"
00:55:51,00:55:54,"because we will bring those emails to drop us a line,"
00:55:54,00:55:56,which is our special bonus episode
00:55:56,00:55:59,"that sits within Club Fish, our private members club,"
00:55:59,00:56:01,and you can find out all about Club Fish
00:56:01,00:56:04,by going to patreon.com/clubfish.
00:56:04,00:56:05,Check it out now.
00:56:05,00:56:07,"Otherwise, just come back next week"
00:56:07,00:56:09,because we will be back with another episode
00:56:09,00:56:10,and we'll see you then.
00:56:10,00:56:11,Goodbye.
00:56:11,00:56:14,(upbeat music)
00:56:14,00:56:16,(upbeat music)
00:56:16,00:56:46,(upbeat music)
